"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39"
"20",6.70407055870134,7.63727625740286,6.2601567350973,5.8213157731959,7.43151702361689,7.35062542394665,8.07339625574112,7.31243352178062,5.26232674076615,8.97371402286718,7.53460589260454,6.43787174785558,7.41281187261201,5.62635526197737,7.41069484482288,6.37039312985273,6.96074679860125,6.28314686909335,7.30508351586638,6.87192866136565,7.23631922958305,5.68037546659105,6.41797291450297,6.79541764286146,5.80983457699694,6.81178484514639,6.64920883722389,6.02358949611573,6.97856599034334,7.62050365285183,7.23378845536812,7.35705053027372,6.33258055195952,6.25448752648885,7.06530825658834,7.82326194563502,6.49457258593763,8.10073142179715,7.05948386739505
"21",6.44793139534345,7.55263571762953,6.2091644938261,5.75304751983468,7.35969821528513,7.29352932915215,8.07269330871473,7.07154796426917,5.31716274887114,8.69007437727066,7.57376180846938,6.52793530996135,7.25586716241243,5.83369105428513,7.17834916707887,6.24316764780643,7.07325273365799,6.43680991059505,7.23120240316082,6.85695033079394,7.25542550205322,5.503713478158,6.00598251489348,6.67123675562473,5.72044376215748,6.79961019061391,6.64290978493651,6.04138418251866,7.12802728791718,7.3280715365294,7.198344877806,7.40496342941516,6.23691926112896,6.21871995330396,7.20576630790961,7.77644552378516,6.34368606444221,8.01037082990253,6.96239577747105
"22",6.25028374017856,7.45660336266915,6.15056808748828,5.71431533489492,7.25791427202304,7.22560146450429,8.06071321998735,6.84282742962027,5.37968046958822,8.37135458209701,7.56289928445366,6.63285952604319,7.09631077016537,6.09561479176473,6.94040818960333,6.17814331820636,7.21256766709831,6.63391729912108,7.1490733209577,6.84114267497339,7.24887458061488,5.31790253610031,5.67472029555153,6.53849740930018,5.62987970181677,6.80813717630425,6.65452052408136,6.06830884868711,7.30981876829852,7.03792208637207,7.1393811682183,7.44532422154974,6.13453099362272,6.16540516819993,7.34193902710092,7.73395488802547,6.22568922655374,7.90137453406265,6.85659791419867
"23",6.11866886759181,7.34869193965983,6.08587114392524,5.70082746562029,7.12715901346207,7.14720984202715,8.03202956640564,6.63664599467373,5.44852564843427,8.0312999559146,7.50385402582476,6.74517670843831,6.9416633019881,6.39217013494515,6.70653210039191,6.16596712814531,7.36802054480934,6.85718826702772,7.06022264953641,6.81610469002155,7.21147683295922,5.1361541237533,5.43137218580744,6.40392797596586,5.54402883062571,6.82780941360843,6.6776596864056,6.09937560961283,7.50519826283968,6.77116211474722,7.05686971567941,7.47171882273737,6.02799225702302,6.10204171423524,7.46145477273542,7.68773059143279,6.14662530180692,7.78142621014725,6.74282860003898
"24",6.05735684068308,7.22949539719986,6.01857788668744,5.71011008899364,6.97025415377689,7.05917402711322,7.98068817704132,6.46125307772619,5.52300667463578,7.68354775982491,7.40196816448676,6.85830935092501,6.79822354811624,6.70471294649615,6.48722085187124,6.19753408913463,7.52769910862779,7.0917606943886,6.96716794363477,6.7766045598294,7.14011812983063,4.97602844171488,5.27473094098313,6.27336430147901,5.46903368902695,6.85139350556473,6.70637534143549,6.1287367485144,7.69557711355831,6.54575685474739,6.95411511069929,7.48125658908387,5.92185331040665,6.03535356765532,7.55385609449365,7.63118422767828,6.10793985462777,7.65800838362365,6.62309614014508
"25",6.06734624770495,7.10068623117112,5.95418348565007,5.74150016766565,6.79184682910398,6.96276395109175,7.90021611285858,6.32277212012026,5.60308953904505,7.34162315239339,7.26607902553412,6.96656983213039,6.67106764243844,7.01591309886317,6.29380191017983,6.26398668940601,7.67846011607152,7.32518706897917,6.87341334366657,6.72057587629804,7.03376030373656,4.85940379651883,5.19521813779844,6.15174815790108,5.41128681122896,6.87397640389603,6.73514618145126,6.14969096893666,7.86253258344394,6.37652244912814,6.83774494029818,7.47456095745282,5.82262924184355,5.97128686807829,7.6106041238388,7.55919995728056,6.10649005974968,7.53839838483817,6.50067432862437
"26",6.14634038465924,6.96477563362379,5.8993020669337,5.79549985857673,6.59818615671419,6.85959260607899,7.78443313620786,6.22508144486415,5.68894219397066,7.01857364714265,7.10750398956753,7.06513361325228,6.56397311181954,7.30991782560027,6.13732318914033,6.35666539983797,7.80685287122995,7.54706940046678,6.78303489923806,6.64877607183544,6.89348260137729,4.8097103336676,5.17687184275104,6.04298739312605,5.37687839713584,6.89272657125317,6.75898860463736,6.15524838093118,7.98892934399279,6.27444719490549,6.7168779625525,7.4549236706396,5.73799366486504,5.91471443378384,7.62547534806387,7.46827243118324,6.1353828977376,7.4293028381877,6.37969636100164
"27",6.28867007010176,6.82433620590723,5.85884084971036,5.87168434131811,6.39639912905636,6.75126830057076,7.63008144461418,6.1694281544837,5.7794579574968,6.72578449687804,6.93675073024515,7.14995237976449,6.47917274231091,7.57288109496048,6.02496537510713,6.46694827823096,7.90211211655652,7.7478760847557,6.69933672471677,6.56367949961202,6.72261601876973,4.84296538058832,5.20378806030335,5.94950271698785,5.36980637963805,6.90611997834278,6.77380374005418,6.13996145497416,8.0625538862192,6.24449189687444,6.6004284051295,7.42556387009742,5.67416572603645,5.86847818273427,7.59584743819575,7.35695376047431,6.18669149997506,7.33567314910528,6.26383882403593
"28",6.48526635137402,6.68172709912187,5.83500088131021,5.96796199687145,6.19423455972642,6.63927169213872,7.43775558155987,6.15429159988317,5.87173336852295,6.47255979695626,6.7623539081008,7.21772332710458,6.41726754278745,7.79315080382853,5.95877327467056,6.58619425112759,7.95721636141918,7.91852353061141,6.62437579697663,6.46908601120081,6.52679080403313,4.96460341806094,5.26239851938337,5.87206743846594,5.3913434792804,6.91366640564671,6.77650016053959,6.10057247297364,8.07739969940752,6.28481204173582,6.49615272740836,7.38865887264999,5.63498611415524,5.83305051920572,7.52315393579193,7.22601157115337,6.25241568638236,7.26028664363079,6.15585633604632
"29",6.72366008242797,6.53908976264157,5.82726158077358,6.08056296418787,6.00005912287021,6.52495388539426,7.21191682017548,6.17538126850631,5.96106011032039,6.26611600586669,6.59085717673517,7.2658886855904,6.3772253986849,7.9612716732025,5.93563619137349,6.70574223650594,7.96890425213417,8.05036968833714,6.55895460505555,6.37011490212726,6.31393719215343,5.1694270467918,5.34150590577261,5.80980498676956,5.44002741397857,6.91590520990674,6.76499578080965,6.03602354292427,8.03368715002359,6.3867457668268,6.41063487596962,7.34532917872157,5.62190276812889,5.80652909617793,7.41289128595324,7.07843144889397,6.32449682283949,7.2037400895538,6.05757434881296
"30",6.98798192382619,6.39834794411378,5.832380738851,6.20403914018801,5.82285735318346,6.40953643198864,6.96089316323991,6.22563678433636,6.04092501053223,6.11158194523142,6.42681318281585,7.29263572042011,6.35638107199987,8.06998524819389,5.94728792571145,6.81691114377978,7.93767457196606,8.13521404977396,6.50262115015558,6.27320491186948,6.09428540498332,5.44160698741374,5.43228386210605,5.76018891133769,5.51166089901916,6.91440532412451,6.73821785745869,5.94745659890716,7.93786348171474,6.534813860121,6.34928628459534,7.29563847233707,5.63397087697498,5.78463681533436,7.27461883732388,6.91941693904368,6.39481782118615,7.16444969641366,5.96988914757712
"31",7.25900046216123,6.26120704981586,5.8444161622453,6.33127917082485,5.67221077363619,6.29411098451696,6.69684571391021,6.29525220629793,6.1030368377588,6.01199264630519,6.27279379879545,7.29689844911212,6.35045038524078,8.11423746577617,5.98035256681082,6.91101204505434,7.86776602014528,8.16531702262045,6.4536791854452,6.18609203462815,5.8803340269772,5.754767610948,5.52827267165533,5.71906017522102,5.59933322337347,6.91175277837103,6.69610154576431,5.83820272179657,7.80255800412498,6.70678366072414,6.31633785893568,7.23860474528524,5.66786331429864,5.76075176064037,7.12192325990026,6.75637152247676,6.45521728165981,7.13866526406551,5.89277520040415
"32",7.51595743519684,6.1291233495941,5.85576771616731,6.45423018230931,5.55729301854761,6.17962263403759,6.43414962477858,6.37284585294409,6.13861639904295,5.96799309525096,6.12988276791511,7.2784403261039,6.35421309498339,8.09154299722684,6.01854909156667,6.97993414928884,7.76618369086522,8.13433268961935,6.40968120212729,6.11674123882243,5.68532748341688,6.07610472591638,5.62517145795324,5.68145972939353,5.69445902191057,6.91094990038782,6.63952041836083,5.71326799428947,7.6444246987321,6.8767454907312,6.31445408549838,7.1727358599449,5.71837299681674,5.72734832353002,6.97070547246146,6.59803085924589,6.49817036784696,7.12115135266018,5.82563898665123
"33",7.74110733922135,6.0032278022941,5.85975491764698,6.56568305328525,5.48438417306675,6.06682869381116,6.18538921836142,6.44835397726095,6.14158772110419,5.97710541835065,5.99889430939428,7.23805877112557,6.36320204583015,8.00288648448934,6.04814465439564,7.01759426621098,7.6402909746771,8.03961607885795,6.36864787828418,6.07070397166928,5.51948993515986,6.3765713240753,5.72032417041408,5.64368796604878,5.78934777919852,6.91392918001314,6.57011459644077,5.57806171346342,7.47880569517826,7.02272250775395,6.34377849281364,7.09735431587069,5.77965551688277,5.67956196580483,6.8349431914477,6.45231630910615,6.51847301690143,7.10687222264442,5.76819422599385
"34",7.9209363775348,5.88430560181627,5.85130905562721,6.65975178554311,5.45620333832748,5.956287632154,5.96028262056611,6.51380775909258,6.10943492742838,6.03353211091708,5.88070033108054,7.17764008794765,6.37415673202985,7.85296453482465,6.05941887231121,7.02032600778475,7.4971629501109,7.88284269832752,6.32939551806115,6.05040861195944,5.38901402635646,6.63361259654995,5.812581564236,5.60385771080495,5.87789377745084,6.92115422085705,6.49024460056259,5.43805489794296,7.31829833953183,7.12871405746346,6.40167734431795,7.01295296827254,5.84556280681461,5.61614640866022,6.72555311567535,6.32575857155551,6.51369417369972,7.09144426487301,5.72069688974174
"35",8.04617161292139,5.77279602353727,5.8269783877462,6.73187710337398,5.47190362001505,5.84835898934042,5.76567368630319,6.56333913918713,6.04320867212777,6.12815455983826,5.77623288632521,7.10015987673818,6.38502670304401,7.65018753782754,6.04667481950538,6.98688271052886,7.34358152861736,7.67001318769744,6.2915385102429,6.05515514242317,5.29605329146369,6.83118646969802,5.90230016407709,5.5618983748457,5.95558127699935,6.93161674404776,6.40299100413946,5.29877772380102,7.17274443512196,7.18471101609891,6.48273771387234,6.9211976989272,5.90964564421248,5.53948081973754,6.65038238305272,6.22349335823693,6.48417918644036,7.07113939767935,5.68394696542081
"36",8.11178096764989,5.66879242431031,5.78492814033774,6.77882645356985,5.5270721283662,5.74320337760293,5.6055319994865,6.59318081919704,5.94752613994132,6.24853304357782,5.68648417398358,7.00968303406315,6.39497156354729,7.40667966542685,6.00823902734909,6.91843743551708,7.1860354545682,7.41145331831535,6.25548932825368,6.0811151497305,5.23872215524549,6.95976360511,5.99134226405572,5.51955595492046,6.01948451629446,6.9428365882317,6.31215443343951,5.16581952455933,7.04923024253874,7.18669579046789,6.57876748576274,6.82492741617842,5.9651536519592,5.45556981312431,6.61420857058024,6.14926139293861,6.43304980664414,7.04288506687576,5.65928845677341
"37",8.11695113382483,5.57204350143531,5.72493186702378,6.79869255304247,5.61377518893138,5.6407899891251,5.48096370423678,6.60165807952496,5.83052093731715,6.37898076081067,5.61250125018002,6.91134347652181,6.40433821423069,7.13821088110337,5.94641751662488,6.81856358226981,7.03070898574569,7.12174449404722,6.22243867180791,6.12137868650122,5.21114297539245,7.01629279154729,6.08302339140612,5.48035604195945,6.06824988556022,6.95088878165148,6.22223019982027,5.04481126502078,6.95208688984191,7.13659238278222,6.67884545276215,6.72812628845553,6.00506321956863,5.37397725623029,6.618744235636,6.10539643142605,6.36616149471671,7.00426260235257,5.6485905444485
"38",8.06444456924575,5.48198993983224,5.64811990733637,6.79085111169272,5.72187437562392,5.54111514504351,5.39052678870722,6.58895060627635,5.70238447973137,6.50271871847901,5.55523209390693,6.81075391921157,6.4139983578911,6.86221780679075,5.86621594663313,6.69267058154787,6.88315239547733,6.81770071104128,6.19377741331077,6.16731837027486,5.20481539883405,7.00319354425615,6.18058303420615,5.44852704460963,6.10157702249844,6.9511915790539,6.13766987339402,4.94091537479046,6.88290231326945,7.04081283573516,6.77077961284279,6.63511549408715,6.0228902613849,5.30589946444244,6.66276910755651,6.09247653260059,6.2908606342182,6.95345938058608,5.6536991954688
"39",7.95937611800815,5.39783413693671,5.55650080420083,6.75588039595999,5.84153039462704,5.4446181066836,5.33083094395231,6.55663934332292,5.57259083583503,6.60597562086923,5.51523273149994,6.71288292049125,6.42408803880499,6.59403822510183,5.77290457143791,6.54693024470702,6.74765507014058,6.51451952225426,6.16999679333071,6.21118471761686,5.21122169846155,6.9264394248603,6.28427504861666,5.42695151480162,6.11923154520083,6.94000578036856,6.06147635340388,4.8578551057545,6.84054397562377,6.9074916995371,6.84388172386563,6.54901544484805,6.01423656997798,5.26049926211304,6.74238159528013,6.10866056715731,6.21362000827237,6.88917780904622,5.67539379564121
"40",7.80896679124593,5.31855423564213,5.45286498366756,6.69554504005609,5.96370701999809,5.35226476238148,5.29665829246543,6.5076152910379,5.44933819523237,6.67881301972176,5.49260829205044,6.62182887424827,6.43375396044485,6.34615322933795,5.67152815914003,6.38806067908427,6.62711933778297,6.22500737453231,6.1504670722147,6.2466284851337,5.22235112728562,6.79517228731489,6.39078206967692,5.41675382831878,6.12084635322568,6.91473648593784,5.99492110988333,4.7977191790431,6.82116343861013,6.74592943641167,6.8895257148113,6.47143629065722,5.97710103765491,5.24416816992164,6.8510494061703,6.14955468227642,6.13956291183842,6.81061700825583,5.71317715975848
"41",7.6225431013314,5.24290416224603,5.34078449445281,6.61279600218918,6.08017245635793,5.26554785378118,5.28096371464005,6.4460792596793,5.33954735815706,6.71512754551456,5.48701284801368,6.54081939875232,6.44115279949851,6.12818517419101,5.56690466665255,6.22332570368484,6.52306012694289,5.95957751384928,6.13343693154125,6.26870208193229,5.23070133633935,6.62170123479122,6.4932139278161,5.41729906984656,6.1059210902973,6.87393391249155,5.93754341905095,4.76096125677753,6.8181963752005,6.56659091550894,6.90114919577673,6.40247708267339,5.9118804980321,5.26052440976011,6.97960968289351,6.2082119405312,6.07246186486574,6.71747276225719,5.76527496376713
"42",7.41153706187511,5.16941362644998,5.22461300793878,6.5117705645638,6.18349933889096,5.18648697583435,5.27487484876973,6.37754186938973,5.24886173547205,6.71265090746293,5.49764941520882,6.47221133665534,6.44345120586893,5.94689767574351,5.46362523970059,6.06053484918192,6.43560496664935,5.72624998530668,6.1160334741204,6.27385956961975,5.22927837467813,6.42150261967665,6.58110764885332,5.42619303297241,6.07382214430586,6.81729339314682,5.88715036331027,4.74639994207002,6.82236256963359,6.38110541290531,6.87425345797494,6.34072577329493,5.82136972603516,5.31041290473252,7.11626900341926,6.27513231988789,6.01473861229378,6.60993751861195,5.82863574476714
"43",7.18936100075809,5.09642056153867,5.10944814317771,6.39774899618066,6.26712081003316,5.11757796402784,5.2677792927513,6.30876402265063,5.18158348140265,6.67291350957825,5.52325290739292,6.41746105197627,6.43686778197922,5.80618039727001,5.36602147895859,5.90797871173729,6.363515665091,5.53067401124563,6.09429119302561,6.25995892645217,5.21166016579252,6.21304182190145,6.64060367535959,5.43930571093471,6.02380448903857,6.745641937102,5.83986208053527,4.75124533917466,6.82179185339004,6.20214064143113,6.80642618673944,6.28329069462011,5.71071573934135,5.391900312569,7.24675400661016,6.33835992256367,5.96746447954558,6.4887148789742,5.89894309984324
